timestamp,date,day_of_week,time,hour,minute,solar_generation_kw,home_consumption_kw,grid_import_kw,grid_export_surplus_kw,net_surplus_kw,delhi_export_tariff_per_kwh,delhi_import_tariff_per_kwh,fair_market_price_per_kwh,earnings_from_export_at_tariff,earnings_from_export_at_fair_price,cost_of_grid_import,voltage_v,frequency_hz,current_a,power_factor,grid_frequency_status
2025-10-26 12:15:00,2025-10-26,Sunday,12:15:00,12,15,4.46,1.54,0.0,2.91,2.91,4.3,8.5,5.5,12.51,16.01,0.0,229.44641363189973,50.05890969043918,7.048054919908467,0.95,NORMAL
2025-10-26 12:30:00,2025-10-26,Sunday,12:30:00,12,30,4.26,1.63,0.0,2.63,2.63,4.3,8.5,5.5,11.31,14.46,0.0,229.45829278496967,49.908210604384266,7.459954233409611,0.95,NORMAL
2025-10-26 12:45:00,2025-10-26,Sunday,12:45:00,12,45,4.28,1.35,0.0,2.93,2.93,4.3,8.5,5.5,12.6,16.12,0.0,237.35048315475308,49.99020868251535,6.178489702517163,0.95,NORMAL
2025-10-26 13:00:00,2025-10-26,Sunday,13:00:00,13,0,4.12,1.46,0.0,2.66,2.66,4.3,8.5,5.5,11.44,14.63,0.0,234.84874904023798,50.05501691542709,6.6819221967963385,0.95,NORMAL
2025-10-26 13:15:00,2025-10-26,Sunday,13:15:00,13,15,4.03,1.58,0.0,2.46,2.46,4.3,8.5,5.5,10.58,13.53,0.0,230.16338675289163,49.94736241763028,7.231121281464531,0.95,NORMAL
2025-10-26 13:30:00,2025-10-26,Sunday,13:30:00,13,30,4.26,1.54,0.0,2.72,2.72,4.3,8.5,5.5,11.7,14.96,0.0,228.41698181619654,49.96419171609307,7.048054919908467,0.95,NORMAL
2025-10-26 13:45:00,2025-10-26,Sunday,13:45:00,13,45,4.01,1.27,0.0,2.75,2.75,4.3,8.5,5.5,11.82,15.12,0.0,224.9972281561275,50.01878175052245,5.812356979405035,0.95,NORMAL
2025-10-26 14:00:00,2025-10-26,Sunday,14:00:00,14,0,3.44,4.13,0.69,0.0,-0.69,4.3,8.5,5.5,0.0,0.0,5.86,226.96941383614993,49.89288024160035,18.901601830663616,0.95,NORMAL
2025-10-26 14:15:00,2025-10-26,Sunday,14:15:00,14,15,3.22,4.18,0.96,0.0,-0.96,4.3,8.5,5.5,0.0,0.0,8.16,231.53299347172583,49.921653011791975,19.130434782608695,0.95,NORMAL
2025-10-26 14:30:00,2025-10-26,Sunday,14:30:00,14,30,3.43,4.08,0.65,0.0,-0.65,4.3,8.5,5.5,0.0,0.0,5.52,234.70615972599794,49.979860897653374,18.672768878718536,0.95,NORMAL
2025-10-26 14:45:00,2025-10-26,Sunday,14:45:00,14,45,3.74,4.16,0.42,0.0,-0.42,4.3,8.5,5.5,0.0,0.0,3.57,228.47114649614008,49.976510508634185,19.038901601830663,0.95,NORMAL
2025-10-26 15:00:00,2025-10-26,Sunday,15:00:00,15,0,3.1,4.23,1.13,0.0,-1.13,4.3,8.5,5.5,0.0,0.0,9.6,235.5142841334999,50.027789615637104,19.359267734553775,0.95,NORMAL
2025-10-26 15:15:00,2025-10-26,Sunday,15:15:00,15,15,3.16,4.25,1.09,0.0,-1.09,4.3,8.5,5.5,0.0,0.0,9.26,231.32418267818966,50.00021874153137,19.450800915331808,0.95,NORMAL
2025-10-26 15:30:00,2025-10-26,Sunday,15:30:00,15,30,2.94,4.14,1.2,0.0,-1.2,4.3,8.5,5.5,0.0,0.0,10.2,226.43558359094828,50.00463619370354,18.94736842105263,0.95,NORMAL
2025-10-26 15:45:00,2025-10-26,Sunday,15:45:00,15,45,2.97,4.07,1.1,0.0,-1.1,4.3,8.5,5.5,0.0,0.0,9.35,231.7911383556735,49.91433250094749,18.62700228832952,0.95,NORMAL
2025-10-26 16:00:00,2025-10-26,Sunday,16:00:00,16,0,2.24,4.36,2.12,0.0,-2.12,4.3,8.5,5.5,0.0,0.0,18.02,231.0621250240664,50.014011797051445,19.954233409610985,0.95,NORMAL
2025-10-26 16:15:00,2025-10-26,Sunday,16:15:00,16,15,1.94,4.07,2.13,0.0,-2.13,4.3,8.5,5.5,0.0,0.0,18.1,234.91203711056812,50.03718216521414,18.62700228832952,0.95,NORMAL
2025-10-26 16:30:00,2025-10-26,Sunday,16:30:00,16,30,2.05,4.19,2.14,0.0,-2.14,4.3,8.5,5.5,0.0,0.0,18.19,228.2438244022187,49.96686031703633,19.176201372997713,0.95,NORMAL
2025-10-26 16:45:00,2025-10-26,Sunday,16:45:00,16,45,1.91,4.28,2.37,0.0,-2.37,4.3,8.5,5.5,0.0,0.0,20.14,230.9959208727161,49.91991479432371,19.588100686498855,0.95,NORMAL
2025-10-26 17:00:00,2025-10-26,Sunday,17:00:00,17,0,0.87,4.22,3.35,0.0,-3.35,4.3,8.5,5.5,0.0,0.0,28.48,228.70396443323952,49.83349748500055,19.31350114416476,0.95,NORMAL
2025-10-26 17:15:00,2025-10-26,Sunday,17:15:00,17,15,1.09,4.18,3.09,0.0,-3.09,4.3,8.5,5.5,0.0,0.0,26.26,229.132097870764,49.942101912891125,19.130434782608695,0.95,NORMAL
2025-10-26 17:30:00,2025-10-26,Sunday,17:30:00,17,30,1.25,4.15,2.9,0.0,-2.9,4.3,8.5,5.5,0.0,0.0,24.65,235.2820445239991,49.90648961733947,18.993135011441648,0.95,NORMAL
2025-10-26 17:45:00,2025-10-26,Sunday,17:45:00,17,45,1.23,4.16,2.93,0.0,-2.93,4.3,8.5,5.5,0.0,0.0,24.9,229.3495518511111,49.96876397875253,19.038901601830663,0.95,NORMAL
2025-10-26 18:00:00,2025-10-26,Sunday,18:00:00,18,0,0.0,2.68,2.68,0.0,-2.68,4.3,8.5,5.5,0.0,0.0,22.78,230.60822365368512,49.90073486062941,12.265446224256292,0.95,NORMAL
2025-10-26 18:15:00,2025-10-26,Sunday,18:15:00,18,15,0.0,2.55,2.55,0.0,-2.55,4.3,8.5,5.5,0.0,0.0,21.67,229.80258966960272,49.84115157485787,11.670480549199084,0.95,NORMAL
2025-10-26 18:30:00,2025-10-26,Sunday,18:30:00,18,30,0.0,2.53,2.53,0.0,-2.53,4.3,8.5,5.5,0.0,0.0,21.5,235.1893489985667,49.9379665362852,11.578947368421053,0.95,NORMAL
2025-10-26 18:45:00,2025-10-26,Sunday,18:45:00,18,45,0.0,2.33,2.33,0.0,-2.33,4.3,8.5,5.5,0.0,0.0,19.8,231.4779042191331,49.935410637771724,10.663615560640732,0.95,NORMAL
2025-10-26 19:00:00,2025-10-26,Sunday,19:00:00,19,0,0.0,2.5,2.5,0.0,-2.5,4.3,8.5,5.5,0.0,0.0,21.25,224.99638721833927,49.84974141129444,11.441647597254004,0.95,NORMAL
2025-10-26 19:15:00,2025-10-26,Sunday,19:15:00,19,15,0.0,2.56,2.56,0.0,-2.56,4.3,8.5,5.5,0.0,0.0,21.76,231.1551317491475,49.920094435533215,11.7162471395881,0.95,NORMAL
2025-10-26 19:30:00,2025-10-26,Sunday,19:30:00,19,30,0.0,2.5,2.5,0.0,-2.5,4.3,8.5,5.5,0.0,0.0,21.25,227.85255355251724,49.95571302075253,11.441647597254004,0.95,NORMAL
2025-10-26 19:45:00,2025-10-26,Sunday,19:45:00,19,45,0.0,2.54,2.54,0.0,-2.54,4.3,8.5,5.5,0.0,0.0,21.59,227.49381880010404,49.936816025706456,11.62471395881007,0.95,NORMAL
2025-10-26 20:00:00,2025-10-26,Sunday,20:00:00,20,0,0.0,2.49,2.49,0.0,-2.49,4.3,8.5,5.5,0.0,0.0,21.17,232.27353183526242,49.90321784351673,11.395881006864988,0.95,NORMAL
2025-10-26 20:15:00,2025-10-26,Sunday,20:15:00,20,15,0.0,2.5,2.5,0.0,-2.5,4.3,8.5,5.5,0.0,0.0,21.25,232.73878435062403,49.887329046386384,11.441647597254004,0.95,NORMAL
2025-10-26 20:30:00,2025-10-26,Sunday,20:30:00,20,30,0.0,2.42,2.42,0.0,-2.42,4.3,8.5,5.5,0.0,0.0,20.57,231.09313375067768,50.01471250717186,11.075514874141877,0.95,NORMAL
2025-10-26 20:45:00,2025-10-26,Sunday,20:45:00,20,45,0.0,2.33,2.33,0.0,-2.33,4.3,8.5,5.5,0.0,0.0,19.8,229.93519576388582,49.89107480175229,10.663615560640732,0.95,NORMAL
2025-10-26 21:00:00,2025-10-26,Sunday,21:00:00,21,0,0.0,2.48,2.48,0.0,-2.48,4.3,8.5,5.5,0.0,0.0,21.08,233.48189202813447,49.86531723459006,11.350114416475973,0.95,NORMAL
2025-10-26 21:15:00,2025-10-26,Sunday,21:15:00,21,15,0.0,2.47,2.47,0.0,-2.47,4.3,8.5,5.5,0.0,0.0,21.0,233.82203163641216,49.9310495873576,11.304347826086957,0.95,NORMAL
2025-10-26 21:30:00,2025-10-26,Sunday,21:30:00,21,30,0.0,2.64,2.64,0.0,-2.64,4.3,8.5,5.5,0.0,0.0,22.44,229.96202956130526,50.022127009068875,12.082379862700229,0.95,NORMAL
2025-10-26 21:45:00,2025-10-26,Sunday,21:45:00,21,45,0.0,2.63,2.63,0.0,-2.63,4.3,8.5,5.5,0.0,0.0,22.36,233.96931696310477,49.95191395411122,12.036613272311213,0.95,NORMAL
2025-10-26 22:00:00,2025-10-26,Sunday,22:00:00,22,0,0.0,0.89,0.89,0.0,-0.89,4.3,8.5,5.5,0.0,0.0,7.57,231.161757758645,49.97289178182185,4.073226544622425,0.95,NORMAL
2025-10-26 22:15:00,2025-10-26,Sunday,22:15:00,22,15,0.0,0.91,0.91,0.0,-0.91,4.3,8.5,5.5,0.0,0.0,7.74,230.6295680046,49.88659026356167,4.164759725400458,0.95,NORMAL
2025-10-26 22:30:00,2025-10-26,Sunday,22:30:00,22,30,0.0,0.85,0.85,0.0,-0.85,4.3,8.5,5.5,0.0,0.0,7.22,227.99083622657037,49.958496649569085,3.8901601830663615,0.95,NORMAL
2025-10-26 22:45:00,2025-10-26,Sunday,22:45:00,22,45,0.0,0.86,0.86,0.0,-0.86,4.3,8.5,5.5,0.0,0.0,7.31,227.8542511880489,49.9474088211336,3.935926773455378,0.95,NORMAL
2025-10-26 23:00:00,2025-10-26,Sunday,23:00:00,23,0,0.0,0.87,0.87,0.0,-0.87,4.3,8.5,5.5,0.0,0.0,7.39,228.10367912043733,49.97544835633698,3.9816933638443937,0.95,NORMAL
2025-10-26 23:15:00,2025-10-26,Sunday,23:15:00,23,15,0.0,0.92,0.92,0.0,-0.92,4.3,8.5,5.5,0.0,0.0,7.82,230.57340512446487,49.961799004532736,4.2105263157894735,0.95,NORMAL
2025-10-26 23:30:00,2025-10-26,Sunday,23:30:00,23,30,0.0,0.89,0.89,0.0,-0.89,4.3,8.5,5.5,0.0,0.0,7.57,234.74381644963373,50.074915464982595,4.073226544622425,0.95,NORMAL
2025-10-26 23:45:00,2025-10-26,Sunday,23:45:00,23,45,0.0,0.82,0.82,0.0,-0.82,4.3,8.5,5.5,0.0,0.0,6.97,232.9352440908388,50.00134998307137,3.7528604118993134,0.95,NORMAL
2025-10-27 00:00:00,2025-10-27,Monday,00:00:00,0,0,0.0,0.74,0.74,0.0,-0.74,4.3,8.5,5.5,0.0,0.0,6.29,228.3325326679913,49.88743991096218,3.3867276887871856,0.95,NORMAL
2025-10-27 00:15:00,2025-10-27,Monday,00:15:00,0,15,0.0,0.81,0.81,0.0,-0.81,4.3,8.5,5.5,0.0,0.0,6.89,232.1233502829855,50.01768295739032,3.7070938215102975,0.95,NORMAL
2025-10-27 00:30:00,2025-10-27,Monday,00:30:00,0,30,0.0,0.74,0.74,0.0,-0.74,4.3,8.5,5.5,0.0,0.0,6.29,222.56911047733834,49.916827375224436,3.3867276887871856,0.95,NORMAL
2025-10-27 00:45:00,2025-10-27,Monday,00:45:00,0,45,0.0,0.76,0.76,0.0,-0.76,4.3,8.5,5.5,0.0,0.0,6.46,230.04197748039934,49.94044636307527,3.4782608695652173,0.95,NORMAL
2025-10-27 01:00:00,2025-10-27,Monday,01:00:00,1,0,0.0,0.78,0.78,0.0,-0.78,4.3,8.5,5.5,0.0,0.0,6.63,227.14367106483954,49.958527529936845,3.5697940503432495,0.95,NORMAL
2025-10-27 01:15:00,2025-10-27,Monday,01:15:00,1,15,0.0,0.81,0.81,0.0,-0.81,4.3,8.5,5.5,0.0,0.0,6.89,231.10506807867887,49.98757755137281,3.7070938215102975,0.95,NORMAL
2025-10-27 01:30:00,2025-10-27,Monday,01:30:00,1,30,0.0,0.87,0.87,0.0,-0.87,4.3,8.5,5.5,0.0,0.0,7.39,234.4706793607019,49.886177327795934,3.9816933638443937,0.95,NORMAL
2025-10-27 01:45:00,2025-10-27,Monday,01:45:00,1,45,0.0,0.71,0.71,0.0,-0.71,4.3,8.5,5.5,0.0,0.0,6.04,231.8018647723249,49.9425195574902,3.2494279176201375,0.95,NORMAL
2025-10-27 02:00:00,2025-10-27,Monday,02:00:00,2,0,0.0,0.8,0.8,0.0,-0.8,4.3,8.5,5.5,0.0,0.0,6.8,233.8472929164139,49.99771071233187,3.6613272311212817,0.95,NORMAL
2025-10-27 02:15:00,2025-10-27,Monday,02:15:00,2,15,0.0,0.84,0.84,0.0,-0.84,4.3,8.5,5.5,0.0,0.0,7.14,230.85815606782148,50.0256142727331,3.8443935926773456,0.95,NORMAL
2025-10-27 02:30:00,2025-10-27,Monday,02:30:00,2,30,0.0,0.76,0.76,0.0,-0.76,4.3,8.5,5.5,0.0,0.0,6.46,231.3090544885664,49.88452547666387,3.4782608695652173,0.95,NORMAL
2025-10-27 02:45:00,2025-10-27,Monday,02:45:00,2,45,0.0,0.85,0.85,0.0,-0.85,4.3,8.5,5.5,0.0,0.0,7.22,228.83132651149893,49.956423194822065,3.8901601830663615,0.95,NORMAL
2025-10-27 03:00:00,2025-10-27,Monday,03:00:00,3,0,0.0,0.86,0.86,0.0,-0.86,4.3,8.5,5.5,0.0,0.0,7.31,228.53747604228184,49.94156040302356,3.935926773455378,0.95,NORMAL
2025-10-27 03:15:00,2025-10-27,Monday,03:15:00,3,15,0.0,0.78,0.78,0.0,-0.78,4.3,8.5,5.5,0.0,0.0,6.63,228.8589837185709,50.05072492336408,3.5697940503432495,0.95,NORMAL
2025-10-27 03:30:00,2025-10-27,Monday,03:30:00,3,30,0.0,0.79,0.79,0.0,-0.79,4.3,8.5,5.5,0.0,0.0,6.71,231.12950518125524,50.0171963540111,3.6155606407322654,0.95,NORMAL
2025-10-27 03:45:00,2025-10-27,Monday,03:45:00,3,45,0.0,0.78,0.78,0.0,-0.78,4.3,8.5,5.5,0.0,0.0,6.63,232.76212156201805,49.9031678862082,3.5697940503432495,0.95,NORMAL
2025-10-27 04:00:00,2025-10-27,Monday,04:00:00,4,0,0.0,0.83,0.83,0.0,-0.83,4.3,8.5,5.5,0.0,0.0,7.05,233.75772635908473,49.94529004775649,3.7986270022883297,0.95,NORMAL
2025-10-27 04:15:00,2025-10-27,Monday,04:15:00,4,15,0.0,0.88,0.88,0.0,-0.88,4.3,8.5,5.5,0.0,0.0,7.48,227.0326280849211,49.97032319801828,4.02745995423341,0.95,NORMAL
2025-10-27 04:30:00,2025-10-27,Monday,04:30:00,4,30,0.0,0.78,0.78,0.0,-0.78,4.3,8.5,5.5,0.0,0.0,6.63,233.98187321076352,49.94045788926093,3.5697940503432495,0.95,NORMAL
2025-10-27 04:45:00,2025-10-27,Monday,04:45:00,4,45,0.0,0.8,0.8,0.0,-0.8,4.3,8.5,5.5,0.0,0.0,6.8,228.1151978718549,49.965735021961706,3.6613272311212817,0.95,NORMAL
2025-10-27 05:00:00,2025-10-27,Monday,05:00:00,5,0,0.0,0.78,0.78,0.0,-0.78,4.3,8.5,5.5,0.0,0.0,6.63,227.46100974557274,49.92635216365789,3.5697940503432495,0.95,NORMAL
2025-10-27 05:15:00,2025-10-27,Monday,05:15:00,5,15,0.0,0.78,0.78,0.0,-0.78,4.3,8.5,5.5,0.0,0.0,6.63,231.2315297823811,49.98531383475679,3.5697940503432495,0.95,NORMAL
2025-10-27 05:30:00,2025-10-27,Monday,05:30:00,5,30,0.0,0.81,0.81,0.0,-0.81,4.3,8.5,5.5,0.0,0.0,6.89,230.2816956759005,49.937087693283296,3.7070938215102975,0.95,NORMAL
2025-10-27 05:45:00,2025-10-27,Monday,05:45:00,5,45,0.0,0.79,0.79,0.0,-0.79,4.3,8.5,5.5,0.0,0.0,6.71,227.25464734153985,50.01755070866564,3.6155606407322654,0.95,NORMAL
2025-10-27 06:00:00,2025-10-27,Monday,06:00:00,6,0,0.14,2.25,2.1,0.0,-2.1,4.3,8.5,5.5,0.0,0.0,17.85,232.49737450929703,49.91121032148925,10.297482837528603,0.95,NORMAL
2025-10-27 06:15:00,2025-10-27,Monday,06:15:00,6,15,0.07,2.26,2.19,0.0,-2.19,4.3,8.5,5.5,0.0,0.0,18.61,230.049384566614,49.9029673908902,10.34324942791762,0.95,NORMAL
2025-10-27 06:30:00,2025-10-27,Monday,06:30:00,6,30,0.0,2.26,2.26,0.0,-2.26,4.3,8.5,5.5,0.0,0.0,19.21,229.22825758138694,49.983360544686604,10.34324942791762,0.95,NORMAL
2025-10-27 06:45:00,2025-10-27,Monday,06:45:00,6,45,0.02,2.3,2.28,0.0,-2.28,4.3,8.5,5.5,0.0,0.0,19.38,229.1867206893685,49.887131610840896,10.526315789473685,0.95,NORMAL
2025-10-27 07:00:00,2025-10-27,Monday,07:00:00,7,0,1.28,2.32,1.04,0.0,-1.04,4.3,8.5,5.5,0.0,0.0,8.84,229.52696092822757,50.0061337361951,10.617848970251716,0.95,NORMAL
2025-10-27 07:15:00,2025-10-27,Monday,07:15:00,7,15,1.1,2.03,0.93,0.0,-0.93,4.3,8.5,5.5,0.0,0.0,7.9,231.7411335091742,49.953910522341396,9.290617848970252,0.95,NORMAL
2025-10-27 07:30:00,2025-10-27,Monday,07:30:00,7,30,1.13,2.33,1.2,0.0,-1.2,4.3,8.5,5.5,0.0,0.0,10.2,228.56295772342202,49.941809127267845,10.663615560640732,0.95,NORMAL
2025-10-27 07:45:00,2025-10-27,Monday,07:45:00,7,45,1.25,2.18,0.92,0.0,-0.92,4.3,8.5,5.5,0.0,0.0,7.82,227.7807426416559,49.98842051202103,9.977116704805493,0.95,NORMAL
2025-10-27 08:00:00,2025-10-27,Monday,08:00:00,8,0,2.2,2.42,0.22,0.0,-0.22,4.3,8.5,5.5,0.0,0.0,1.87,225.51769898727156,49.99894072312793,11.075514874141877,0.95,NORMAL
2025-10-27 08:15:00,2025-10-27,Monday,08:15:00,8,15,2.28,2.29,0.01,0.0,-0.01,4.3,8.5,5.5,0.0,0.0,0.08,232.17635719072322,49.88744332417683,10.480549199084669,0.95,NORMAL
2025-10-27 08:30:00,2025-10-27,Monday,08:30:00,8,30,2.27,2.27,0.0,0.0,0.0,4.3,8.5,5.5,0.0,0.0,0.0,227.1418007604759,50.02850452493579,10.389016018306636,0.95,NORMAL
2025-10-27 08:45:00,2025-10-27,Monday,08:45:00,8,45,2.21,2.25,0.04,0.0,-0.04,4.3,8.5,5.5,0.0,0.0,0.34,232.954580851005,49.95211494927277,10.297482837528603,0.95,NORMAL
2025-10-27 09:00:00,2025-10-27,Monday,09:00:00,9,0,3.01,1.34,0.0,1.67,1.67,4.3,8.5,5.5,7.18,9.18,0.0,231.79553552710505,49.96665539519982,6.132723112128146,0.95,NORMAL
2025-10-27 09:15:00,2025-10-27,Monday,09:15:00,9,15,2.93,1.16,0.0,1.77,1.77,4.3,8.5,5.5,7.61,9.74,0.0,229.5708875235743,49.97494058072226,5.308924485125858,0.95,NORMAL
2025-10-27 09:30:00,2025-10-27,Monday,09:30:00,9,30,2.94,1.13,0.0,1.81,1.81,4.3,8.5,5.5,7.78,9.96,0.0,233.58946522303123,49.92404019604825,5.17162471395881,0.95,NORMAL
2025-10-27 09:45:00,2025-10-27,Monday,09:45:00,9,45,2.8,1.21,0.0,1.6,1.6,4.3,8.5,5.5,6.88,8.8,0.0,233.47560779577563,49.86486187737772,5.537757437070939,0.95,NORMAL
2025-10-27 10:00:00,2025-10-27,Monday,10:00:00,10,0,3.87,1.19,0.0,2.68,2.68,4.3,8.5,5.5,11.52,14.74,0.0,226.33830595281344,49.9813372744709,5.446224256292906,0.95,NORMAL
2025-10-27 10:15:00,2025-10-27,Monday,10:15:00,10,15,3.36,1.21,0.0,2.15,2.15,4.3,8.5,5.5,9.24,11.82,0.0,224.15530169161303,49.88518274369395,5.537757437070939,0.95,NORMAL
2025-10-27 10:30:00,2025-10-27,Monday,10:30:00,10,30,3.28,1.29,0.0,1.99,1.99,4.3,8.5,5.5,8.56,10.94,0.0,230.6089088867003,49.95266152672908,5.9038901601830664,0.95,NORMAL
2025-10-27 10:45:00,2025-10-27,Monday,10:45:00,10,45,3.84,1.1,0.0,2.74,2.74,4.3,8.5,5.5,11.78,15.07,0.0,228.25632418532166,49.955178869158814,5.034324942791762,0.95,NORMAL
2025-10-27 11:00:00,2025-10-27,Monday,11:00:00,11,0,3.97,1.26,0.0,2.71,2.71,4.3,8.5,5.5,11.65,14.9,0.0,228.79629185558198,49.95237291457433,5.766590389016018,0.95,NORMAL
2025-10-27 11:15:00,2025-10-27,Monday,11:15:00,11,15,4.06,1.08,0.0,2.98,2.98,4.3,8.5,5.5,12.81,16.39,0.0,233.88657154988564,49.948297609203784,4.94279176201373,0.95,NORMAL
2025-10-27 11:30:00,2025-10-27,Monday,11:30:00,11,30,4.15,1.11,0.0,3.05,3.05,4.3,8.5,5.5,13.11,16.77,0.0,233.76895708669568,49.958328900763185,5.080091533180778,0.95,NORMAL
2025-10-27 11:45:00,2025-10-27,Monday,11:45:00,11,45,4.07,1.17,0.0,2.9,2.9,4.3,8.5,5.5,12.47,15.95,0.0,229.98846011115845,49.902824248271514,5.354691075514874,0.95,NORMAL
2025-10-27 12:00:00,2025-10-27,Monday,12:00:00,12,0,4.24,1.17,0.0,3.07,3.07,4.3,8.5,5.5,13.2,16.88,0.0,225.75339093296648,49.922103714496515,5.354691075514874,0.95,NORMAL
2025-10-27 12:15:00,2025-10-27,Monday,12:15:00,12,15,4.22,1.19,0.0,3.03,3.03,4.3,8.5,5.5,13.03,16.66,0.0,230.3654706716555,49.92042186697784,5.446224256292906,0.95,NORMAL
2025-10-27 12:30:00,2025-10-27,Monday,12:30:00,12,30,4.27,1.37,0.0,2.9,2.9,4.3,8.5,5.5,12.47,15.95,0.0,231.62077975712597,49.98611918635854,6.270022883295194,0.95,NORMAL
2025-10-27 12:45:00,2025-10-27,Monday,12:45:00,12,45,4.14,1.13,0.0,3.01,3.01,4.3,8.5,5.5,12.94,16.56,0.0,231.8003822089182,50.04629494393631,5.17162471395881,0.95,NORMAL
2025-10-27 13:00:00,2025-10-27,Monday,13:00:00,13,0,4.06,1.03,0.0,3.03,3.03,4.3,8.5,5.5,13.03,16.66,0.0,231.7068788935122,49.972116556041726,4.71395881006865,0.95,NORMAL
2025-10-27 13:15:00,2025-10-27,Monday,13:15:00,13,15,4.39,1.13,0.0,3.25,3.25,4.3,8.5,5.5,13.98,17.88,0.0,229.43709290144457,49.89332462205343,5.17162471395881,0.95,NORMAL
2025-10-27 13:30:00,2025-10-27,Monday,13:30:00,13,30,4.4,1.08,0.0,3.31,3.31,4.3,8.5,5.5,14.23,18.21,0.0,227.45329501173586,49.94662435574014,4.94279176201373,0.95,NORMAL
2025-10-27 13:45:00,2025-10-27,Monday,13:45:00,13,45,4.27,1.2,0.0,3.07,3.07,4.3,8.5,5.5,13.2,16.88,0.0,228.6343269271264,49.97092336968853,5.491990846681922,0.95,NORMAL
2025-10-27 14:00:00,2025-10-27,Monday,14:00:00,14,0,3.59,3.83,0.25,0.0,-0.25,4.3,8.5,5.5,0.0,0.0,2.12,232.41525929244582,49.88811679779481,17.528604118993137,0.95,NORMAL
2025-10-27 14:15:00,2025-10-27,Monday,14:15:00,14,15,3.58,3.92,0.34,0.0,-0.34,4.3,8.5,5.5,0.0,0.0,2.89,228.68475575553694,49.84832595151123,17.94050343249428,0.95,NORMAL
2025-10-27 14:30:00,2025-10-27,Monday,14:30:00,14,30,3.89,3.69,0.0,0.2,0.2,4.3,8.5,5.5,0.86,1.1,0.0,230.86493638419483,50.01731456242001,16.887871853546912,0.95,NORMAL
2025-10-27 14:45:00,2025-10-27,Monday,14:45:00,14,45,3.81,3.86,0.05,0.0,-0.05,4.3,8.5,5.5,0.0,0.0,0.43,235.0217808060597,49.79392783772064,17.665903890160184,0.95,NORMAL
2025-10-27 15:00:00,2025-10-27,Monday,15:00:00,15,0,3.03,3.85,0.82,0.0,-0.82,4.3,8.5,5.5,0.0,0.0,6.97,225.9165634847973,49.91724341537181,17.620137299771166,0.95,NORMAL
2025-10-27 15:15:00,2025-10-27,Monday,15:15:00,15,15,2.97,3.81,0.84,0.0,-0.84,4.3,8.5,5.5,0.0,0.0,7.14,226.65137382444092,50.00052608161754,17.437070938215104,0.95,NORMAL
2025-10-27 15:30:00,2025-10-27,Monday,15:30:00,15,30,3.12,3.69,0.57,0.0,-0.57,4.3,8.5,5.5,0.0,0.0,4.84,228.7076776793968,49.991306443217624,16.887871853546912,0.95,NORMAL
2025-10-27 15:45:00,2025-10-27,Monday,15:45:00,15,45,3.08,3.86,0.78,0.0,-0.78,4.3,8.5,5.5,0.0,0.0,6.63,232.67114263829785,49.94357425832199,17.665903890160184,0.95,NORMAL
2025-10-27 16:00:00,2025-10-27,Monday,16:00:00,16,0,2.42,3.87,1.45,0.0,-1.45,4.3,8.5,5.5,0.0,0.0,12.32,227.92495901405042,49.951329770035436,17.7116704805492,0.95,NORMAL
2025-10-27 16:15:00,2025-10-27,Monday,16:15:00,16,15,1.82,3.79,1.97,0.0,-1.97,4.3,8.5,5.5,0.0,0.0,16.74,233.0596883878525,49.868071991527074,17.34553775743707,0.95,NORMAL
2025-10-27 16:30:00,2025-10-27,Monday,16:30:00,16,30,2.04,3.93,1.9,0.0,-1.9,4.3,8.5,5.5,0.0,0.0,16.15,230.01039938582332,49.994635138656115,17.986270022883296,0.95,NORMAL
2025-10-27 16:45:00,2025-10-27,Monday,16:45:00,16,45,1.92,3.6,1.67,0.0,-1.67,4.3,8.5,5.5,0.0,0.0,14.2,228.96749787952965,49.95015439590626,16.475972540045767,0.95,NORMAL
2025-10-27 17:00:00,2025-10-27,Monday,17:00:00,17,0,0.9,3.75,2.85,0.0,-2.85,4.3,8.5,5.5,0.0,0.0,24.22,229.51039353055683,49.98437686905576,17.162471395881006,0.95,NORMAL
2025-10-27 17:15:00,2025-10-27,Monday,17:15:00,17,15,1.16,3.8,2.64,0.0,-2.64,4.3,8.5,5.5,0.0,0.0,22.44,226.06899380873236,49.91185992164903,17.391304347826086,0.95,NORMAL
2025-10-27 17:30:00,2025-10-27,Monday,17:30:00,17,30,1.04,3.66,2.62,0.0,-2.62,4.3,8.5,5.5,0.0,0.0,22.27,230.79669069817055,49.92448302487688,16.75057208237986,0.95,NORMAL
2025-10-27 17:45:00,2025-10-27,Monday,17:45:00,17,45,1.45,3.54,2.09,0.0,-2.09,4.3,8.5,5.5,0.0,0.0,17.76,233.28130534349503,49.91738782047505,16.20137299771167,0.95,NORMAL
2025-10-27 18:00:00,2025-10-27,Monday,18:00:00,18,0,0.0,2.1,2.1,0.0,-2.1,4.3,8.5,5.5,0.0,0.0,17.85,228.0690036976569,49.950202337627374,9.610983981693364,0.95,NORMAL
2025-10-27 18:15:00,2025-10-27,Monday,18:15:00,18,15,0.0,2.21,2.21,0.0,-2.21,4.3,8.5,5.5,0.0,0.0,18.79,225.93352850445464,49.984174053627584,10.11441647597254,0.95,NORMAL
